source_id,ra,dec,redshift,log_Lx,Lx,gamma,log_NH,NH,flux_soft,flux_hard,flux_total,HR,EW_Fe,L_opt,L_IR,SFR,alpha_OX,log_Lx_LIR,log_Lx_SFR,detection_likelihood,true_class,survey
xmm_cosmos_AGN_01191,149.5914165491145,1.6597855621135704,3.395276696648669,44.758834336039776,5.7389750416655e+44,1.8098452958508604,20.619283063071038,4.1618177974535324e+20,1.6516466551584188e-15,3.8538421953696436e-15,5.505488850528062e-15,0.3999992734536672,405.0202810589022,1.1023359463519892e+47,1.7808878953615103e+46,1.4462482358813096,0.8768561793114186,-1.4918022459960483,5.183618145856761,34.14742066389992,AGN,XMM-COSMOS
xmm_cosmos_AGN_01192,150.49652207192466,1.7988202348114175,0.8847351127456378,43.833863441328354,6.821241746818268e+43,2.057269053985609,21.58522608947228,3.847920489007228e+21,5.292383925054511e-15,1.2348895825127193e-14,1.7641279750181702e-14,0.39999977325920855,98.98977903258141,1.1665693573121987e+45,2.1912745845197498e+46,50.02932493203198,0.47349009528940406,-2.506833360271557,2.7196654505635016,29.623785019668734,AGN,XMM-COSMOS
xmm_cosmos_AGN_01193,150.04294658457184,2.1666474656992776,1.529388687303689,43.128250461980684,1.3435395704906197e+43,1.9864271565961975,20.849212567192186,7.066633488674418e+20,2.6936895626401886e-16,6.285275646160441e-16,8.97896520880063e-16,0.3999955451932835,23.947891897981116,3.6170066114137805e+44,6.036332470659382e+45,3.341883916759322,0.5491579547961692,-2.652522689963874,3.18928575378656,95.15284364519972,AGN,XMM-COSMOS
xmm_cosmos_AGN_01194,150.15211397862376,1.5527833505156912,2.278810369552814,43.20314877687932,1.5964259434825643e+43,1.7475204561750037,22.12610744781701,1.3369262415350593e+22,1.052686792558659e-16,2.8076174201149723e-16,3.8603042126736313e-16,0.4545976356037822,117.98420418902072,1.0169184977068823e+45,2.6179100857267223e+44,1.2549867536857569,0.6927887502052099,-1.214805949390687,3.689536287020957,19.939106752455565,AGN,XMM-COSMOS
xmm_cosmos_AGN_01195,150.49864788493423,1.7011841421666518,4.0,44.670995299992676,4.68808308596098e+44,2.294334069993099,21.27919200594039,1.9019189514932335e+21,9.129828878895245e-16,2.130293405075557e-15,3.0432762929650815e-15,0.39999868563138163,112.15606628787174,3.399259589436771e+45,2.9608167380280557e+47,11.22873735905877,0.33038938805412543,-2.8004162272459183,4.205691028246858,47.034797875037704,AGN,XMM-COSMOS
xmm_cosmos_AGN_01196,149.98331822155225,2.0739453222006694,1.3319809323424792,41.79708070038519,6.2673031256863545e+41,1.3445239497128239,22.90927435822,8.114735306914235e+22,7.85314126714119e-18,4.12513980467576e-17,4.910453931389879e-17,0.680007534350732,108.7200336543327,4.290456577152858e+43,3.116423214478102e+43,8.630681653599709,0.7048023592465043,-1.6965757303970506,1.4460622546474775,43.84341812797481,AGN,XMM-COSMOS
xmm_cosmos_AGN_01197,150.01477642200047,2.32689323382559,0.8754706444514775,43.87381134002709,7.478445620421684e+43,2.3905895803949813,22.65738128072758,4.543403212047171e+22,3.780570178226424e-15,1.3894777090614988e-14,1.7675347268841413e-14,0.5722207907060614,150.7606889068271,3.5330552818275132e+44,1.7626550484199634e+45,1.2254143239465554,0.25894621166606885,-1.3723559891606385,4.370555039534638,13.957629055328468,AGN,XMM-COSMOS
xmm_cosmos_AGN_01198,149.6405791286631,1.8256667322780942,2.3221585486547314,43.10440162094802,1.2717496329203309e+43,1.500475754680547,20.970533275725966,9.344009594941955e+20,9.155599954607511e-17,2.136306656075086e-16,3.051866651535837e-16,0.3999868936968954,74.38587979775718,3.3371655560102895e+44,4.013219549790131e+44,2.6523756211129386,0.544886834492113,-1.4990912982311713,3.2657932454672776,11.547876906869554,AGN,XMM-COSMOS
xmm_cosmos_AGN_01199,149.65772031708326,2.127624700923053,1.4713350831594372,43.45276813472745,2.836404297598656e+43,1.8187566181591694,20.5167838240345,3.286879812517148e+20,6.256783695016678e-16,1.4599161955038916e-15,2.0855945650055595e-15,0.3999980820908876,86.63438398734243,1.575643828704907e+45,1.6224917569520552e+44,6.72641563059837,0.6699609285416854,-0.7574143643231821,3.210011087545713,125.5495059648509,AGN,XMM-COSMOS
xmm_cosmos_AGN_01200,149.52886483945804,1.895088522356633,0.4843369189272054,44.545243254187604,3.509483898309154e+44,1.3904648294799247,20.892142376631877,7.800858075004087e+20,1.1814585092580704e-13,2.756736521602164e-13,3.9381950308602345e-13,0.39999998984306295,130.53294892651485,1.2960961966215263e+45,1.5021605908203928e+47,0.5341953908864698,0.21787928908834603,-2.631473109891317,5.402569769669597,143.30762936090053,AGN,XMM-COSMOS
xmm_cosmos_AGN_01201,149.99141375462287,2.217536863512627,2.513812491077087,42.92768514300866,8.46613409560267e+42,1.9651529117754676,20.047799748834564,1.116348386041522e+20,5.0266632027814804e-17,1.172888080649012e-16,1.67555440092716e-16,0.39997612872918314,48.20222370959786,5.245553012250056e+43,1.6479698956512025e+45,43.277663611330105,0.3041687567676345,-2.289264130934974,1.8764479881356249,29.029191373272486,AGN,XMM-COSMOS
xmm_cosmos_AGN_01202,150.2394114554567,1.5762515643462534,0.6257773669607016,43.90723611583771,8.076740245381927e+43,2.096306707178865,21.064478367591473,1.1600544318624348e+21,1.4647513326421444e-14,3.417753109498337e-14,4.8825044421404814e-14,0.3999999180748481,72.55345923742017,6.494830680446723e+44,3.529948456760276e+45,4.194096957623025,0.34764737959964626,-1.6405322481597366,3.86962430175809,136.7667406343205,AGN,XMM-COSMOS
xmm_cosmos_AGN_01203,149.73246904021676,1.7976645059293141,0.4075569929993899,43.56031077538748,3.6333796160605394e+43,2.001098152028968,20.080688163200236,1.2041709980565294e+20,1.8443424321939017e-14,4.303465675119104e-14,6.147808107313005e-14,0.3999999349361711,74.38127821889769,2.2388397519195893e+45,9.377389096131505e+44,4.287271273296142,0.6872494978829627,-1.4117711611811714,3.5131564634375687,39.108125621911555,AGN,XMM-COSMOS
xmm_cosmos_AGN_01204,149.75531380117127,2.138354304885478,0.448084996317516,42.31401878770909,2.060719058664139e+42,2.3037625009533147,20.80923119619411,6.445122796150919e+20,8.353453459223784e-16,1.9491391404855495e-15,2.784484486407928e-15,0.39999856347354257,154.7430755591644,3.9582443395060897e+43,4.902605939010771e+44,1.5653760039884659,0.49285778368015964,-2.376408199277485,2.7044267676041387,108.0143111078088,AGN,XMM-COSMOS
xmm_cosmos_AGN_01205,150.40907252636129,1.7182470547811537,1.0890826368285387,43.50068586739677,3.167275689797421e+43,2.1556598539286553,20.570994725287797,3.7238718340836426e+20,1.4703891556729403e-15,3.4309080299035274e-15,4.901297185576468e-15,0.3999991838911848,78.19566083427546,2.1336583675234075e+45,1.1045902622490913e+45,3.544057943770956,0.7021205820815849,-1.5425153428921874,3.53621170563129,47.15632867789995,AGN,XMM-COSMOS
xmm_cosmos_AGN_01206,150.01926341448785,2.0058672985286883,0.6407136650319591,43.91376817292717,8.199137562504009e+43,2.0331678517128657,23.110582875002045,1.2899796970388251e+23,3.864795864689144e-15,3.2759284618031865e-14,3.662408048272101e-14,0.788947612691568,292.3681070272693,4.3866540787886924e+45,1.8854793513670124e+46,8.894515298327363,0.6636922427089303,-2.361653607709208,3.5496725385282377,13.213625956173097,AGN,XMM-COSMOS
xmm_cosmos_AGN_01207,150.39455800287737,2.1487334824453983,0.8772994149830472,44.62044350920064,4.172953153000248e+44,1.939231740683259,22.0,1e+22,3.305765419117214e-14,7.713452644606833e-14,1.1019218063724047e-13,0.3999999636997869,134.06770559812847,8.037945304827822e+45,6.19817379470309e+46,3.992000743895889,0.49332539038311823,-2.171820240344175,4.604279547685168,74.62039538191647,AGN,XMM-COSMOS
xmm_cosmos_AGN_01208,149.99431424805005,2.088443827640523,0.17725902316896547,44.23684250243834,1.7252121276989796e+44,2.1116540158180737,20.62797218853917,4.24592372920991e+20,5.880400193729672e-13,1.3720933785369233e-12,1.9601333979098907e-12,0.3999999979593225,50.19804288303939,7.135610200720121e+44,3.37161081884817e+44,3.151682238960757,0.23677002824945795,-0.29099493629574624,4.323326730174922,32.53515682902659,AGN,XMM-COSMOS
xmm_cosmos_AGN_01209,149.64715770096373,1.643418612236275,0.5282119279285278,44.245183061322386,1.7586647600419675e+44,1.9835691068081143,20.234955206997565,1.717731211739531e+20,4.807523936387747e-14,1.1217555851571409e-13,1.6025079787959157e-13,0.39999997503912726,298.5128011962619,3.1162479035386694e+45,1.4001738023693218e+45,13.379642140694298,0.47940439219858766,-0.9009988863022969,3.703765215644739,19.180784058966648,AGN,XMM-COSMOS
xmm_cosmos_AGN_01210,150.18178312121233,2.1867166596048486,4.0,43.80258102834521,6.34718312287845e+43,2.043853168882391,20.769827387172537,5.886096625785588e+20,1.2360850845077044e-16,2.884198530517977e-16,4.1202836150256813e-16,0.3999902921660366,293.5194778130351,2.0365459669745432e+45,1.7899827182665938e+45,2.185882505533345,0.5784242644487259,-1.4502678096750827,4.047980866113814,128.14891159501587,AGN,XMM-COSMOS
xmm_cosmos_AGN_01211,150.02744104555777,1.7040086365107672,1.1427673806567746,44.467830550275046,2.9365036856918096e+44,1.3568749649926763,22.263238309222903,1.8333201391581898e+22,1.0074906992119316e-14,2.82382587164533e-14,3.831316570857262e-14,0.4740758600250909,160.68182516622238,3.77579129452695e+45,4.542102218248537e+45,6.023848125309028,0.42592413333000423,-1.1894263533474998,4.272983188509277,16.430801376524716,AGN,XMM-COSMOS
xmm_cosmos_AGN_01212,150.22231617729395,1.6311851039207985,0.5151409181073044,43.51733232936285,3.2910336992015817e+43,1.7712453129317036,22.53999792762179,3.4673519588815474e+22,6.755721587043476e-15,2.2296346804916483e-14,2.905206839195996e-14,0.5349230099204816,169.7753162641268,3.2959562485878005e+44,1.1581288996450671e+45,12.363735785856218,0.38424925776322655,-1.5464245696565015,3.0102092658136703,54.88260668343247,AGN,XMM-COSMOS
xmm_cosmos_AGN_01213,150.1624984583613,1.827726956682071,1.227985888533377,43.332329787037665,2.1494620759249566e+43,1.9234039223366768,20.77376326521781,5.93968297059743e+20,7.414037291216547e-16,1.7299420346171943e-15,2.471345763738849e-15,0.39999838145520816,100.28570570573876,7.854614496478123e+44,2.7533917769670056e+45,6.2396455938372455,0.6001133136926046,-2.107538224017617,3.1221965162132554,33.57712881378265,AGN,XMM-COSMOS
xmm_cosmos_AGN_01214,150.3131512009875,1.7970886531872408,1.1339180320101325,43.55494456772043,3.588761256555349e+43,1.7368269839460226,20.912926334913855,8.183259718050104e+20,1.507755860551927e-15,3.518097007954496e-15,5.025852868506423e-15,0.39999920411676465,49.92800389408393,3.2543690071874527e+44,1.1834870132777758e+44,17.67524749417968,0.36768853538349777,-0.5182189289403212,2.8926057161149634,22.022189103299606,AGN,XMM-COSMOS
xmm_cosmos_AGN_01215,149.75422503008252,2.0040951146760273,0.33710493579077866,44.483346900752636,3.0433149592002707e+44,2.2613401624760945,21.666517781055735,4.6399978685526416e+21,2.411525148303815e-13,5.626892012708903e-13,8.038417161012718e-13,0.39999999502389605,27.665511503592345,7.679219982823745e+45,1.2552677960902832e+45,2.0789302498771596,0.5383565598851138,-0.6153894863851832,4.750533634206299,93.68707649901398,AGN,XMM-COSMOS
xmm_cosmos_AGN_01216,149.5076978029547,2.3300653721957794,1.5717626540510492,44.71139807998471,5.145150467063378e+44,1.1924607573377604,21.13943688235019,1.3785955819300386e+21,9.643105248990941e-15,2.2500578914312195e-14,3.214368416330314e-14,0.39999987555879607,85.7134616891565,3.14192974010384e+45,5.732227798530026e+45,5.551661075291119,0.3017465814243351,-1.0469253609308922,4.5520017871073994,70.89046345038872,AGN,XMM-COSMOS
xmm_cosmos_AGN_01217,150.4664348100843,1.8630014499825616,4.0,43.07075417295104,1.176939592762056e+43,1.9604082486053456,22.109597524210503,1.287056239090339e+22,2.0152334735764905e-17,5.348084935059079e-17,7.363318408635569e-17,0.4525675393902592,139.42701716849643,1.063205735120892e+44,2.4807304106110044e+45,0.905428522770834,0.3670514448582353,-2.323825397630884,3.6989266534791874,13.212217428647733,AGN,XMM-COSMOS
xmm_cosmos_AGN_01218,149.925068173616,2.4247859097140134,1.1111550810255495,43.789960694900486,6.165392004818613e+43,1.895522388267112,20.20927845682862,1.6191178355659863e+20,2.723599602914329e-15,6.355065740133434e-15,9.078665343047764e-15,0.39999955940708865,52.21658593397394,3.18959378231957e+44,3.7119382583126753e+45,9.008317785656986,0.2740894775640937,-1.7796400489671598,3.420343648582821,19.13475426109126,AGN,XMM-COSMOS
xmm_cosmos_AGN_01219,149.75898217743196,2.3755763666677145,2.118814753170411,43.356712679316956,2.273592768864191e+43,1.8713775454700055,19.746250541699126,5.575072785495065e+19,2.046680656332047e-16,4.77558819810811e-16,6.822268854440157e-16,0.3999941369338343,34.31230402371174,1.1288585574946678e+45,7.840353214581385e+43,2.248091860093969,0.6512359104975076,-0.537622949144037,3.5899252782227635,46.194514557385965,AGN,XMM-COSMOS
xmm_cosmos_AGN_01220,150.47822366858136,1.9712233309037432,0.7570002921023002,41.69797318817308,4.988536890220795e+41,1.843245899452324,20.421903049951403,2.6418189430926957e+20,5.680905206075197e-17,1.3255445480842127e-16,1.8936350686917325e-16,0.3999788777212498,244.31859371842455,6.102574257369761e+42,6.629739868304032e+42,4.061809400384813,0.41761531566038046,-1.1235233001145772,1.674280299839341,18.881575082790736,AGN,XMM-COSMOS
xmm_cosmos_AGN_01221,150.1854066230403,2.0340023057474994,1.0543377999877939,43.6764855383671,4.747724811628986e+43,1.8493926895053618,21.1900616447927,1.5490364772339218e+21,2.3882086091614496e-15,5.5724867547100484e-15,7.960695363871498e-15,0.3999994975319626,127.7447412397782,1.4327263332764476e+45,6.021173669035892e+45,5.604552871383312,0.568196238665365,-2.103195615399791,3.5129712198946845,23.52200287216855,AGN,XMM-COSMOS
xmm_cosmos_AGN_01222,149.59949941425663,2.156161806444877,0.8640066880136842,44.84214727271985,6.9526004584017414e+44,2.17829365954099,20.18477740460341,1.530302911776635e+20,5.71906794415772e-14,1.3344491869701346e-13,1.9063559813859065e-13,0.39999997901756107,241.60200170610534,1.8591438285174924e+46,5.3807373221629814e+45,4.786391654671471,0.5480316351652272,-0.8886945183752105,4.747165692129919,88.29156310020052,AGN,XMM-COSMOS
xmm_cosmos_AGN_01223,149.5929116613297,1.8774977091375225,0.8331670810555706,43.832580407983826,6.801119535079329e+43,1.860156817359257,19.97422622082992,9.423803477512244e+19,6.118598325351285e-15,1.4276729425819666e-14,2.039532775117095e-14,0.3999998038767463,196.55625719587303,3.4970609967294846e+44,7.208488620189717e+46,0.5560329724349192,0.2730711549999278,-3.025263809201931,4.6725065142547715,29.069054818736532,AGN,XMM-COSMOS
xmm_cosmos_AGN_01224,150.43281201497027,2.2151647345384378,4.0,43.86758004717521,7.371910385017148e+43,1.6760309943190266,20.7091075391331,5.118085528636096e+20,1.435646064535587e-16,3.349840817249703e-16,4.78548688178529e-16,0.399991641568529,110.7910779318611,1.0092576092719491e+45,8.9841846403485e+45,0.30253577500258383,0.4363860423443066,-2.0858986216637305,4.971829961645478,141.7251284219841,AGN,XMM-COSMOS
xmm_cosmos_AGN_01225,149.7976719793463,1.9688929855087838,0.42953738237634775,43.87376295426221,7.477612475700834e+43,2.280835217027078,22.18807987565637,1.5419840293379687e+22,2.872682007066777e-14,7.820452004373921e-14,1.0693134011440699e-13,0.4627052769850444,234.42095635234364,8.615557934470639e+44,6.7175686924763e+44,9.926028404692142,0.4076238539083852,-0.953449161871781,3.4620140926350653,11.101491721960429,AGN,XMM-COSMOS
xmm_cosmos_AGN_01226,149.98350707457766,2.3327230977971465,0.5907757407524691,44.33251395423974,2.1503737715123066e+44,2.0042169525125666,20.703042554937216,5.0471074991195036e+20,4.484972088706013e-14,1.0464934873647363e-13,1.4949906962353376e-13,0.39999997324398234,51.42857785724903,1.325652035856665e+44,2.152520148620944e+46,9.271625234674882,-0.08067241387021386,-2.000433271109621,3.950384737433533,15.558784784609898,AGN,XMM-COSMOS
xmm_cosmos_AGN_01227,150.4141884241335,2.0261828101048605,0.7075684183049399,43.73306691465504,5.408376469992313e+43,2.6851820016915875,20.850565600356457,7.088683732180991e+20,7.267717282807999e-15,1.6958006993218665e-14,2.4225724276026663e-14,0.3999998348863257,27.087318956540965,2.9968476911848333e+44,1.9234087478219681e+46,25.553886857832552,0.2855415385725701,-2.5510046722667354,2.9106365991010485,17.370661970351772,AGN,XMM-COSMOS
xmm_cosmos_AGN_01228,150.39470186102417,1.5329185867639539,0.5068531431795457,43.62097297707004,4.1780436896547805e+43,1.642276805090423,20.513743816680407,3.263952400796342e+20,1.261317433127813e-14,2.9430740106315636e-14,4.2043914437593765e-14,0.39999990486140263,236.17941020903686,4.22210319039281e+44,1.7495997569742955e+45,7.056531920087637,0.3857494527029003,-1.6219657326344787,3.3574083187027948,93.68579183532428,AGN,XMM-COSMOS
xmm_cosmos_AGN_01229,149.82158394036247,2.0702481249473994,0.41240614931499603,44.80768707906341,6.422248101988067e+44,2.5576607320253006,20.819868753349446,6.60493812266675e+20,3.1700683398816727e-13,7.396826126390569e-13,1.0566894466272243e-12,0.39999999621459265,54.955913354645084,1.7137020139461425e+46,3.770918843917498e+47,9.955459962746499,0.5476793195717156,-2.768760106744999,4.394652400966438,23.50228422517426,AGN,XMM-COSMOS
xmm_cosmos_AGN_01230,150.02917445318184,2.4604797515609773,0.7545454795737163,42.7030486035232,5.047177792612833e+42,2.004894927144242,20.600516751858287,3.98581146319714e+20,5.793688707488407e-16,1.3518606984139617e-15,1.9312295691628025e-15,0.3999979287914022,102.3620598991514,4.198591899691022e+44,2.5971818077895478e+44,1.4773692631500785,0.7373011430532806,-1.7114537486305892,3.1185861963237382,14.695458049629195,AGN,XMM-COSMOS
xmm_cosmos_AGN_01231,149.85252785126386,1.5768110276399205,1.8953379607064202,43.6117297021492,4.0900602177411894e+43,1.9165912555915665,22.087106437372746,1.222099136875666e+22,4.28046710281836e-16,1.1286077809779562e-15,1.5566544912597923e-15,0.4500398606312163,110.97000316423106,1.5539991934542793e+45,2.1940887692817756e+45,10.089776304799113,0.606612897373936,-1.7295244922970383,3.1928748163525986,79.93001040401973,AGN,XMM-COSMOS
xmm_cosmos_AGN_01232,149.58346929518197,1.790704855904382,1.4115336441024862,43.68923375489189,4.88915442642151e+43,2.1301188068469106,20.76899183607547,5.874783089318141e+20,1.1949031010931397e-15,2.7881072358839924e-15,3.983010336977132e-15,0.39999899573698805,99.6889012727418,2.1431177307555705e+45,1.2386312210997571e+45,0.8680593553265237,0.6304559134024276,-1.4037082678028625,4.335710984959486,49.2331691616214,AGN,XMM-COSMOS
xmm_cosmos_AGN_01233,149.82457633562936,1.910089683261153,3.7971027677802427,42.779087959038506,6.012955074373784e+42,1.682414356366871,20.726637021066587,5.328893258059625e+20,1.325185835114255e-17,3.092100281933262e-17,4.417286117047517e-17,0.3999094671577613,72.98897917894863,5.370219023474927e+43,4.0428033649994713e+43,4.143565316799428,0.3651471512253238,-0.8275946594724033,2.7467404218635965,92.5684507029884,AGN,XMM-COSMOS
xmm_cosmos_AGN_01234,150.19982869108242,2.458554007949528,0.5599368200189999,44.06556400793644,1.162957939440749e+44,1.4858941193760444,20.812555273124474,6.494642843324366e+20,2.761744736626282e-14,6.44407105212799e-14,9.205815788754272e-14,0.39999995654921133,263.1310718766513,1.4330583244654463e+46,8.045049260006888e+45,6.590967317681446,0.802828745587366,-1.8399646997010564,3.831641501835657,55.373500740129664,AGN,XMM-COSMOS
xmm_cosmos_AGN_01235,149.95572740068025,2.4971628142794566,2.005810409836199,44.29974167752563,1.9940758669217615e+44,2.0170376614802787,20.057032537267446,1.1403352180781557e+20,2.052530796737409e-15,4.7892385257206205e-15,6.84176932245803e-15,0.39999941535676437,57.123878000966634,7.724821857029129e+45,6.476288619009992e+45,0.8117733103276774,0.6098483694234855,-1.511584517535681,4.975333561174138,57.23562309137559,AGN,XMM-COSMOS
xmm_cosmos_AGN_01236,150.39827266449257,2.4709840578768705,0.5974422760966541,44.38891617216357,2.4485905674978916e+44,2.0170577831816208,21.062047947350813,1.1535806093839885e+21,4.969815330920194e-14,1.159623577214712e-13,1.6566051103067315e-13,0.39999997585423497,47.900031582703434,4.3837355197945725e+46,2.2254157231211097e+46,7.8555121440644715,0.8651244181177581,-1.9584949799591342,4.078768319846606,65.04494595183809,AGN,XMM-COSMOS
xmm_cosmos_AGN_01237,149.80526430160742,1.7223182092142264,1.1453132050351378,43.086658314372826,1.2208387748239983e+43,1.4104793800666857,22.0,1e+22,5.003766017698027e-16,1.1675454041295396e-15,1.6679220058993422e-15,0.3999976018207062,134.74500527411413,8.6065704033887895e+43,1.7363051017983558e+44,36.9437523624653,0.3256979755555049,-1.152967726965933,2.104143961936943,21.971647205878025,AGN,XMM-COSMOS
xmm_cosmos_AGN_01238,150.0666017175405,2.2239678737735167,1.615529718960606,42.811594138795755,6.480285483908417e+42,1.7185957449617766,22.0,1e+22,1.1350318220317692e-16,2.6484075847407947e-16,3.783439406772564e-16,0.39998942788862496,61.535111741719376,1.1251116021173968e+44,5.507180498273016e+43,3.566737293757924,0.4760069623084119,-0.92933517195452,2.8443496680503286,37.10862436953512,AGN,XMM-COSMOS
xmm_cosmos_AGN_01239,149.64386574280684,2.122059509282108,0.8906991092563011,42.85441738668805,7.151833359709255e+42,1.8285942758653326,19.5,3.162277660168379e+19,5.457671711664117e-16,1.2734567327216273e-15,1.819223903888039e-15,0.3999978012722874,127.92554786957436,5.360317860502314e+44,4.6061972158313636e+44,6.939344376432235,0.7199128922560795,-1.8089251417976797,2.598125598110786,14.186643623065427,AGN,XMM-COSMOS
xmm_cosmos_AGN_01240,150.02554073112572,1.5910663559874725,0.47880274096027625,44.71303076044481,5.164529475857808e+44,1.4289290037754465,23.116141914755417,1.3065977763817927e+23,4.8384089468647156e-14,4.1699184550403884e-13,4.65375934972686e-13,0.7920644803783876,331.2095666069514,9.920469387213267e+45,4.4982083224769625e+46,15.253635642126802,0.4928645609655805,-1.9400088043069061,4.1146840441267925,53.719785847978436,AGN,XMM-COSMOS
xmm_cosmos_AGN_01241,150.45342698340082,1.578946964836622,1.284686113047968,44.68122402996216,4.799809820406117e+44,2.1164115033366278,20.84972504530327,7.074977210964316e+20,1.4806158973043606e-14,3.454770427043508e-14,4.9353863243478685e-14,0.3999999189526629,39.44843631822612,2.888028317391768e+46,1.028021753982675e+47,1.8192782914626215,0.683280928225895,-2.3307782749059243,5.006351544663859,48.34363428671845,AGN,XMM-COSMOS
xmm_cosmos_AGN_01242,150.0656334514375,2.28238309322355,0.4299799908424527,42.923777138729655,8.390293222270949e+42,2.6455941773601057,22.56806231703792,3.698812503377435e+22,2.5916133294115694e-15,8.753553214685384e-15,1.1345166544096953e-14,0.5431330099909246,277.2600707425999,2.0171168482782992e+44,4.901843646809837e+43,0.3785502354165543,0.5302863045813101,-0.76658231579745,3.9306802701551518,11.166132722152048,AGN,XMM-COSMOS
xmm_cosmos_AGN_01243,150.0513375426991,1.8192110358872724,0.5193163133578297,44.15509125246808,1.4291942243567356e+44,2.1369478211253057,22.18359620038891,1.5261464134221818e+22,3.493851465437326e-14,9.49644199122922e-14,1.2990293456666547e-13,0.4620827145847643,393.4604433946027,1.143424338220597e+46,2.0950789356187636e+45,1.1681449878974086,0.7307966129784099,-1.1661091379167345,4.67262115458396,37.60297936635111,AGN,XMM-COSMOS
xmm_cosmos_AGN_01244,149.87965401586868,1.8603984051195146,2.5360955320580616,43.48021166335808,3.021423921735201e+43,1.231497268015066,22.68787344085983,4.8738643856994356e+22,1.0785525710167377e-16,4.0972017028136346e-16,5.175754273830372e-16,0.5832175660469198,128.80867288705423,3.3051759338315956e+45,1.108110788127141e+45,2.2557153704724318,0.7829694406979907,-1.5643715196579464,3.711954016543915,34.85830766150421,AGN,XMM-COSMOS
xmm_cosmos_AGN_01245,150.30978402673833,1.743495259185182,0.7264832697570788,42.993571679550655,9.853072526367837e+42,2.216998584778308,19.840953982102246,6.9335233442382004e+19,1.2412049944353038e-15,2.896144987015709e-15,4.137349981451013e-15,0.3999990331999106,121.46537322262738,3.151214306407918e+44,1.7321302150257417e+43,26.65658670326643,0.5778840038159533,-0.24500885798137523,2.152793793060112,117.35432493529929,AGN,XMM-COSMOS
xmm_cosmos_AGN_01246,149.50114595062826,1.7824043288458644,4.0,44.41921175684192,2.6254983932372025e+44,1.9509055272573252,20.600197392438176,3.9828815651948003e+20,5.113038871655694e-16,1.1930424033863285e-15,1.7043462905518978e-15,0.3999976530728803,131.9301732687062,2.5033741615887576e+46,4.008879488762282e+44,5.377917439447631,0.760056579277456,-0.18381124424467282,4.273624278121701,53.85814752533696,AGN,XMM-COSMOS
xmm_cosmos_AGN_01247,149.90145100761237,1.8851250709192222,0.6620938989793635,44.60547842863446,4.0316092098160534e+44,2.0427702503574943,21.391557259996254,2.463526622989031e+21,6.372547337990941e-14,1.4869277121978865e-13,2.1241824459969807e-13,0.3999999811692267,75.23199074951998,6.961162381932235e+45,4.1103634379100244e+46,4.126231443731556,0.4750860810098202,-2.0084017952125492,4.574951496406915,10.177765223821497,AGN,XMM-COSMOS
xmm_cosmos_AGN_01248,149.669996296748,2.4051338748441857,0.7534952348823752,43.568271820635914,3.700597240461252e+43,2.322830327215273,20.509609426108636,3.233027703901637e+20,4.262485529151078e-15,9.945799568019181e-15,1.420828509717026e-14,0.3999997184743157,45.13699721510835,2.631025341305608e+44,3.867537336689542e+45,7.0484700372201745,0.3271116328219414,-2.0191626943767247,3.305203614751973,21.197423943899672,AGN,XMM-COSMOS
xmm_cosmos_AGN_01249,150.15911352162155,1.9397685038881436,3.2450159926233075,42.848397926174066,7.053390461427748e+42,1.7074462651704079,22.953766150396348,8.990133696870694e+22,9.207102944473455e-18,5.278813636594928e-17,6.199523931042273e-17,0.7028604986635395,285.78589295788885,3.922112693239607e+44,1.3344875232021813e+44,0.4869120422987898,0.6701269024623498,-1.2769165915299965,3.745974062562179,69.75491007123725,AGN,XMM-COSMOS
xmm_cosmos_AGN_01250,150.30535767016178,2.1382322463602024,0.505818689000908,43.73696035468387,5.457080429234386e+43,2.1147731248386425,20.955875061986134,9.033895488622006e+20,1.6555512288458038e-14,3.862952867306876e-14,5.518504096152679e-14,0.3999999275166023,33.48235475305788,3.9281048262196164e+44,2.2060075833923805e+44,1.0855050350239808,0.32917352227516766,-0.6066466463576532,4.286355164479447,51.67475986043303,AGN,XMM-COSMOS
xmm_cosmos_AGN_01251,150.31518323229275,1.8591726505593003,0.5484164733768976,43.51985644369984,3.3102168398109095e+43,1.8951190717271011,22.0,1e+22,8.265823572531797e-15,1.928692166924086e-14,2.7552745241772657e-14,0.3999998548239562,38.23434817261065,1.0824283246119746e+45,2.150353808471752e+44,8.91032254546612,0.5815843985306883,-0.8126534787391436,3.15498967034751,42.692140224489854,AGN,XMM-COSMOS
xmm_cosmos_AGN_01252,150.25362188058435,2.3653743120928246,2.1323850373691293,44.15672681693528,1.4345867553137428e+44,1.9016373532843942,22.0,1e+22,1.2714273604402547e-15,2.9666638410272607e-15,4.2380912014675156e-15,0.39999905618110326,138.23988171161216,1.3491184820603223e+45,1.1065046688411449e+47,1.4066361614200684,0.3737561375806872,-2.8872264338157194,4.59357169101908,115.44211570515733,AGN,XMM-COSMOS
xmm_cosmos_AGN_01253,150.17177272636224,1.7919096137903436,1.8107986117715975,43.145210848785396,1.3970464586772778e+43,2.3102981540953484,21.25564156205537,1.801530263170603e+21,1.8479506917132592e-16,4.3118849473309383e-16,6.159835639044198e-16,0.3999935064256603,34.050639112164234,4.885179977088938e+43,1.2521126975114275e+45,7.269615681337982,0.20876917232653797,-1.9524325709074262,2.8687260489494926,43.63684887032518,AGN,XMM-COSMOS
